Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Aspect_Ration,Compactness,Class
52673,1157.0177,423.6508,249.45964,75736,386.83728,0.64399666,0.9562323,0.58849245,0.7728777,2.1868954,0.77620137,1
66224,1099.7833,410.19095,262.612,65028,367.78436,0.6524337,0.9465406,0.55534065,0.7748711,2.0441315,0.8149593,1
82626,1176.7836,415.51245,247.97354,55518,347.37436,0.6926704,0.9602525,0.6533794,0.6518485,2.2469625,0.73465395,1
54744,1116.6737,411.41324,259.761,64712,375.43765,0.6238245,0.9352462,0.524563,0.7806984,2.0936182,0.7474459,1
52660,1160.443,394.25537,277.28958,73056,387.394,0.64574945,0.9554672,0.57131404,0.7382942,2.108471,0.72582114,1
81976,1078.0383,437.933,245.40474,79749,343.89618,0.7441995,0.9441422,0.60219395,0.7800214,1.5930624,0.719872,1
86161,1249.8124,447.08646,295.4048,93706,341.0096,0.6188839,0.9505391,0.63095856,0.6986555,1.7789347,0.7215075,1
57358,1187.0188,389.32166,281.8118,74092,378.80215,0.6392851,0.95370394,0.5617426,0.7349372,2.0374756,0.7064239,1
86332,1244.7047,430.41467,283.9225,78089,323.25897,0.61474895,0.94167715,0.56816715,0.6329996,1.4740477,0.69432503,1
84247,1155.22,391.5008,247.32016,74536,367.2449,0.6851888,0.94600564,0.6048445,0.7347077,2.1162481,0.7298454,0
86176,1058.6616,451.4536,191.73145,63075,303.80862,0.6616485,0.9310584,0.664159,0.57844585,2.2491465,0.6780941,0
71404,1065.5938,396.0741,250.03207,59975,363.245,0.6752257,0.9441243,0.6048323,0.6681926,2.0291705,0.7086607,1
60169,1227.1453,390.33942,281.07178,76000,373.25946,0.64723295,0.95722127,0.5760283,0.7397821,2.0224605,0.6954377,1
82745,1190.5015,405.63458,255.84616,70739,345.5705,0.70399755,0.9472167,0.5925048,0.69680053,1.8457031,0.69822145,1
63338,1272.824,398.60513,279.77777,76804,358.75287,0.6364273,0.9619815,0.57965404,0.7101214,1.9023322,0.6798166,1
63468,1208.1711,407.4539,289.44772,71972,363.9999,0.60943127,0.9390331,0.5216975,0.7406876,1.8756416,0.7024431,1
86566,1136.9248,426.32715,265.9037,67752,341.01947,0.6983782,0.9462689,0.6173649,0.6937411,1.895622,0.6822289,1
63014,1165.1622,407.58633,292.29974,71291,374.4902,0.6140652,0.93256205,0.51503825,0.77309173,1.9095198,0.72187513,1
75546,1056.7279,389.08444,244.11554,61228,375.84497,0.7284223,0.95548314,0.62065625,0.74646366,2.1455908,0.7314085,0
65020,1206.8772,393.51758,257.23636,72685,381.63745,0.6743466,0.96320945,0.6423901,0.7460822,2.1736445,0.75077945,1
57491,1199.5647,496.90137,223.39906,85138,396.0482,0.6441487,0.9613838,0.60650194,0.7836325,2.396353,0.81598943,1
69650,1206.3235,422.81177,272.69772,72850,347.89032,0.5779544,0.9347292,0.48594323,0.68874514,1.8027301,0.6807539,1
53048,1126.7024,405.52917,233.87587,62975,371.26215,0.6366155,0.9389634,0.52118295,0.7755388,2.1467705,0.79345226,1
74460,1114.4255,374.98254,274.59525,74667,375.73175,0.7077151,0.95103955,0.57191646,0.7918116,2.069395,0.70186824,1
66918,1238.5736,391.80823,273.59387,70386,357.6129,0.65191776,0.9593077,0.59486216,0.6829664,1.9372739,0.6804777,1
63671,1155.3999,405.00342,288.3662,71305,375.12857,0.6161722,0.9337152,0.5244362,0.7671501,1.9360573,0.72972876,1
84856,1039.9873,407.81818,249.51022,71043,372.0744,0.76777875,0.9402367,0.6103797,0.7891079,1.9857274,0.7451885,1
82531,1036.0858,387.50204,266.8668,70669,369.66635,0.74322605,0.9442487,0.56907403,0.7802562,2.0349693,0.73538214,1
60373,1208.0795,425.2903,241.15703,65693,343.29794,0.6430646,0.9567959,0.540568,0.7435322,1.9230176,0.7204413,1
81655,1280.9661,463.1861,263.14963,73889,318.75708,0.58627075,0.9439565,0.5683816,0.6254781,1.5454621,0.6873766,1
65790,1008.0964,401.54007,265.1079,76752,381.7176,0.65945935,0.9422944,0.5224962,0.7585039,2.3777657,0.7750577,0
70875,1148.1223,414.2837,281.5947,71793,364.37073,0.64365953,0.94484806,0.5860414,0.727002,1.9659866,0.7123451,1
96900,1100.3218,434.08087,241.3505,80539,351.912,0.80596066,0.9531519,0.66167045,0.80073124,2.0225883,0.7142958,0
62484,1178.2532,403.9209,261.08163,65874,366.08508,0.6486215,0.96246684,0.63167435,0.6753404,2.057055,0.70534563,1
73638,1215.3275,393.28815,203.63165,65080,316.1999,0.5696893,0.9423826,0.59636265,0.648689,2.0433252,0.6795883,0
68804,1106.1338,399.2292,246.61246,69653,385.86127,0.68812895,0.94635445,0.59526753,0.77759105,2.3107677,0.7567588,0
62054,1181.5182,407.82047,253.56271,73643,373.60736,0.65986234,0.96346724,0.6282754,0.7451767,2.0548322,0.7420088,1
76207,1079.292,444.71588,264.13824,75228,379.27777,0.65505624,0.933751,0.5465692,0.7808323,2.3104498,0.7534698,1
60419,1157.0409,436.45502,212.0692,69601,350.7973,0.6422568,0.9373279,0.57847726,0.7287661,2.325511,0.7643256,0
72779,1073.023,497.17276,253.5863,89567,385.29214,0.68502307,0.94492817,0.65801954,0.82179785,2.1538281,0.79005486,0
88151,1208.5897,367.09402,257.68954,81384,357.71515,0.66176736,0.9448768,0.594835,0.7350241,1.8141177,0.7876342,0
56045,1224.7839,489.61157,222.95009,88772,397.44522,0.6559197,0.9656247,0.61615175,0.7570939,2.3685732,0.8170478,1
69844,1080.7306,403.06866,264.41864,91192,393.47284,0.64327973,0.95238703,0.5837675,0.7719617,2.460651,0.7814607,0
64558,1141.4543,410.21576,281.4922,71754,381.08386,0.5945406,0.92814034,0.4999161,0.7743248,2.023653,0.74771166,1
79976,1064.8723,423.6845,258.6255,64410,351.92633,0.6926232,0.9330159,0.58069986,0.71822554,1.9102997,0.69574195,1
77189,1105.125,418.0995,263.64987,70999,366.35593,0.6879265,0.93621576,0.5794425,0.7736111,1.9809701,0.7208147,1
65897,1233.4934,405.80588,286.23016,71831,352.96576,0.6007141,0.9375612,0.51175976,0.717958,1.7651532,0.6861549,1
59890,1135.7665,391.70444,269.4864,69331,375.80212,0.63773626,0.9451618,0.5302491,0.77306634,2.0521626,0.72156763,1
105739,961.8018,508.14792,197.00333,70895,296.9015,0.81444174,0.9499734,0.7369704,0.67225695,2.178042,0.5963585,0
65518,1284.7014,490.00848,248.0972,92815,391.87958,0.6506067,0.948532,0.6612379,0.8376105,2.3991642,0.8046832,0
61306,1144.53,411.69196,276.68665,71511,381.1405,0.6080986,0.93438286,0.5142039,0.77503234,2.160978,0.74190086,1
79499,1395.3892,429.94208,264.37396,75789,336.45734,0.6779399,0.9702605,0.657634,0.6724943,2.043567,0.701927,1
91133,1117.3197,451.8635,281.40427,84141,342.6193,0.6849785,0.948167,0.62188584,0.7573813,1.8971573,0.7078749,1
78624,1141.3025,430.67902,295.14984,83734,365.1238,0.6032538,0.9328767,0.56545585,0.74546885,1.7270339,0.7548285,1
72822,1150.9993,426.00272,291.6908,78434,367.52536,0.60185844,0.93115693,0.54284996,0.7586583,1.7799244,0.74144465,1
75117,1262.8174,468.9655,233.8585,97659,387.5063,0.62433004,0.9667188,0.6658018,0.77421796,2.5543046,0.7935093,0
72591,998.25867,399.77435,245.92853,72136,376.10947,0.72306335,0.9363439,0.55947393,0.80048704,2.0446548,0.750074,1
83922,1095.2443,424.66757,286.53906,75243,365.52618,0.66636586,0.9351412,0.56566983,0.7604253,1.8526716,0.72432506,1
91597,1095.5624,450.9668,283.6938,90203,351.44138,0.67841953,0.94261944,0.63399565,0.74029785,1.7845684,0.74538153,1
64832,1079.538,416.95322,261.64185,82329,401.35046,0.63733864,0.93490857,0.5861815,0.7799219,2.3088696,0.83047813,0
73108,1057.2134,423.74808,268.57263,65156,368.87177,0.6731837,0.92957854,0.552194,0.76745397,2.0174994,0.7144325,1
65022,1327.2487,470.18015,227.36427,92323,378.94232,0.68372583,0.973548,0.65243673,0.754918,2.3910053,0.7746724,0
54698,1156.1736,405.03033,278.89606,69979,380.90933,0.6216271,0.9424117,0.5353609,0.7537496,2.0877926,0.7331667,1
82857,1032.995,437.77368,271.45856,68936,360.9182,0.70898664,0.94015527,0.5992297,0.7555728,1.9870677,0.71266353,1
65267,1232.9498,402.3087,281.98724,73498,352.86368,0.6153233,0.94469225,0.5268484,0.70846575,1.812259,0.68019485,1
61784,1079.1779,425.88943,265.62582,69443,377.59723,0.62271094,0.92850906,0.51413494,0.7908065,2.0953174,0.7457045,1
79771,1265.6904,425.30743,295.8281,79309,333.77307,0.5956157,0.9355826,0.53232914,0.6710457,1.4876258,0.699613,1
110049,1108.7397,510.8346,287.2714,93222,327.79016,0.76872796,0.95367086,0.6629792,0.8110314,1.8295901,0.6837159,1
56422,1180.1001,459.88654,239.3864,81180,390.27353,0.6218796,0.9532083,0.55664515,0.74494404,2.4403152,0.77949953,1
60041,1097.325,389.47723,273.89496,76066,400.91202,0.6082139,0.9301038,0.5260143,0.77269995,2.35054,0.8144746,1
99863,1151.6428,442.80896,241.4382,81320,319.50626,0.6389647,0.9576718,0.62195784,0.73486745,2.0383039,0.77199155,0
94289,1116.0492,471.08038,286.7755,85159,348.15106,0.69240165,0.942889,0.61166793,0.78051394,1.8021567,0.7096615,1
57467,1163.2418,398.87686,285.93115,72289,380.00183,0.6245446,0.94367146,0.55709785,0.7368656,2.0251827,0.73901856,1
80276,1128.701,414.99252,255.04956,72995,364.7874,0.7283067,0.9468098,0.6263131,0.7766406,2.1155562,0.707127,1
107671,1152.9594,438.55124,250.70985,79815,328.1032,0.8119351,0.9485228,0.6458474,0.73763764,1.6879649,0.7256359,1
62449,1103.7374,397.53534,261.3281,63580,373.00574,0.6563605,0.9439712,0.5764694,0.7194594,2.0666409,0.7198025,1
86654,1014.7754,424.33752,252.38515,67646,356.919,0.73467827,0.9376611,0.590687,0.7418362,1.8870145,0.71804094,1
79645,1050.4397,425.64102,266.7569,66629,356.91644,0.68778414,0.93719107,0.59125316,0.7239704,1.938773,0.7080259,1
66224,1048.4834,405.90753,236.05164,69716,386.36914,0.7438227,0.93618035,0.60981303,0.8413496,2.0243535,0.7776217,0
61558,1095.3328,389.4092,268.2813,71742,383.02063,0.6397143,0.944614,0.5375432,0.7730014,2.1857,0.7237923,1
86102,1222.4515,418.4891,245.75284,84394,352.82507,0.63309073,0.95164376,0.59170437,0.7724105,2.2311149,0.7287222,0
92291,1186.6997,363.10345,246.54097,82210,360.41977,0.7231159,0.95250994,0.62888,0.79153407,1.923017,0.7556085,0
54437,1165.5055,402.26105,267.88843,64701,375.74225,0.6075673,0.9338091,0.50918156,0.77372,2.0282083,0.74959487,1
100862,982.052,461.0342,243.02155,56162,289.3036,0.7116387,0.94003254,0.6319359,0.63724107,2.2105894,0.63134897,0
85884,1124.8026,447.70032,295.13556,85175,358.97476,0.63365626,0.9356593,0.58918786,0.75284433,1.7029192,0.7416323,1
72629,980.38135,407.18353,247.18811,70471,379.3852,0.71371347,0.94044584,0.5792158,0.7790364,2.2235436,0.7462003,0
87028,1436.3147,460.877,192.15244,66708,274.58707,0.6761023,0.9805129,0.656751,0.65801,1.985783,0.6339022,1
83532,1053.3718,435.17365,264.91193,68153,350.84848,0.699525,0.93565,0.5915488,0.7269776,1.8944014,0.69888914,1
82639,1066.0632,440.64154,285.85718,81313,360.66083,0.66263723,0.9410274,0.6186314,0.737345,1.8620944,0.7404025,1
71004,1145.0459,420.63428,289.7391,74262,369.51834,0.6143317,0.9300517,0.53156155,0.76345426,1.8374267,0.7315506,1
72746,1117.2662,422.02927,280.7404,79669,369.58252,0.6104759,0.9315435,0.5690813,0.7406895,1.8282002,0.763643,1
73347,1133.5276,422.97357,287.77936,74658,368.29446,0.62288034,0.9312178,0.5419102,0.7635981,1.8411434,0.73222554,1
56387,1298.2084,442.4447,243.18425,88217,394.49646,0.6900158,0.9547248,0.6382407,0.860278,2.3067806,0.820923,0
74934,1098.8359,435.40332,259.97714,100148,380.41632,0.69412863,0.9631332,0.6377754,0.80093575,2.4330535,0.76507103,0
58156,1142.5221,425.53955,252.10754,65647,354.31467,0.6133415,0.94649136,0.52327293,0.7398194,1.9562627,0.7062488,1
57878,1235.8466,418.2694,268.5531,73643,355.68018,0.6306708,0.9593034,0.58537364,0.7172231,1.9630731,0.68103623,1
95741,1047.1226,411.47894,284.91125,80461,368.36932,0.715537,0.94005203,0.5871194,0.7550106,1.8038499,0.74761164,1
83695,1064.0693,448.7152,275.3074,67482,357.96384,0.6988263,0.94170266,0.58631444,0.79627216,2.0464818,0.7347397,1
70034,1245.0281,412.13068,285.49667,72881,344.37534,0.59894663,0.9337407,0.49953014,0.71523845,1.6387321,0.67832506,1
75052,1099.9713,418.99567,277.51065,77920,364.30002,0.6009778,0.92987835,0.55408055,0.7391675,1.7883906,0.7990729,1
101245,1252.9335,358.14328,281.74384,103653,369.98358,0.6878514,0.95197123,0.68230283,0.70101535,1.5211213,0.82486063,0
77841,1347.134,471.2519,265.6863,80547,317.58148,0.6117509,0.955965,0.5955973,0.6599231,1.6811787,0.6779085,1
83981,1113.7732,369.78366,268.8666,72245,371.1229,0.7178266,0.94972587,0.60437024,0.77011883,2.075286,0.7418842,1
77862,1181.7654,409.40173,241.50137,70829,344.60352,0.6341859,0.94611675,0.5926778,0.7345341,2.0660052,0.7113944,0
96633,1157.7654,454.55377,251.17961,61747,300.83652,0.6717429,0.93798655,0.5668669,0.67199993,1.6825805,0.6938934,1
93827,1109.316,466.759,295.33453,88017,350.22375,0.66527504,0.94021857,0.6111858,0.7592585,1.7050256,0.72745186,1
52215,1140.6921,406.58163,225.25594,61641,368.06253,0.64434767,0.9383978,0.51468325,0.7821839,2.199943,0.7913372,1
61077,1122.9429,437.77167,232.46103,70784,383.33118,0.6516723,0.9562858,0.600922,0.7370063,2.3380456,0.7849946,1
72349,1146.5765,428.76297,281.98767,71353,357.27805,0.60307896,0.9306793,0.5246884,0.7500784,1.775764,0.75757974,1
94407,1252.0212,425.8244,239.36913,83191,361.09256,0.7407293,0.95854366,0.7322171,0.74181104,2.316214,0.7540364,0
86716,1363.2214,442.19598,271.01462,89343,326.18646,0.5988673,0.94979817,0.6044115,0.6762761,1.728618,0.67091155,1
53785,1114.6083,402.6556,266.4573,69354,378.69946,0.6347885,0.94348866,0.5518981,0.7695221,2.1095142,0.7355345,1
83014,1286.273,484.01678,274.51636,82705,325.38257,0.5870464,0.9509855,0.6207297,0.6607665,1.6812234,0.6749364,1
72026,1145.5027,422.94507,291.71796,76278,368.538,0.6103966,0.93179196,0.5399466,0.75970286,1.8210636,0.733899,1
77742,1125.252,501.79395,252.62488,100870,417.0029,0.4975607,0.9423812,0.59581256,0.6035591,2.677987,0.7634777,0
73228,1087.9718,375.1787,254.06631,67307,370.94598,0.7140684,0.9551124,0.59043145,0.76099145,2.0963478,0.71053225,1
64293,1099.2051,413.72513,269.24374,66449,373.2505,0.6372627,0.9286651,0.5268004,0.7789407,2.0072622,0.7339903,1
70454,1117.2446,424.1972,279.33344,73849,370.12442,0.6178383,0.930327,0.5481911,0.75963885,1.8717482,0.7443525,1
56438,1207.1887,439.578,232.66495,79452,381.06335,0.6690179,0.9653944,0.60398066,0.7181611,2.233995,0.7852649,1
83763,1102.4744,393.8436,233.51009,64250,348.7371,0.750113,0.95576835,0.6423268,0.7204849,2.0413349,0.72148985,1
92809,899.3517,402.66553,269.1114,96129,376.33453,0.7982352,0.954144,0.62913847,0.78966916,2.3576674,0.7799052,0
73278,1028.541,419.9333,237.48178,66021,373.11365,0.7050442,0.95016885,0.6398361,0.72100663,2.0511806,0.7500711,0
70097,1172.2047,411.67743,264.70337,63414,344.61914,0.6199685,0.9369687,0.5367912,0.6858432,1.8396065,0.68067455,1
84117,1217.0619,416.24725,246.09958,82130,348.5124,0.6817551,0.95711756,0.64684075,0.75472593,2.149489,0.7078052,0
79396,1195.2001,409.40347,220.80316,75267,337.7812,0.65282005,0.9416872,0.6580219,0.6773913,2.113212,0.72470385,0
49327,1126.2512,378.03513,217.74207,61683,369.8112,0.6185813,0.91987807,0.51666605,0.74567866,2.361815,0.77315366,1
72440,1185.725,434.6402,263.41483,73408,365.98645,0.58159506,0.9358322,0.5200665,0.70414615,2.1173835,0.70592403,1
94238,1034.598,439.7349,233.49203,76783,341.26877,0.7894816,0.9534611,0.65632385,0.75958747,1.7947652,0.69430363,0
69241,1157.0999,418.56006,290.02075,75309,370.47482,0.60330755,0.92958325,0.52750385,0.76431787,1.8253553,0.7379272,1
58983,1062.3394,456.5367,250.05519,79243,397.18335,0.56243217,0.9342735,0.5339706,0.781642,2.4503298,0.7842029,1
49946,1154.2915,355.57434,247.07025,61868,378.68945,0.6030936,0.9252163,0.5147728,0.76070887,2.1304123,0.75829506,1
76244,1253.3469,428.6791,270.64243,72944,329.0531,0.5971464,0.9343238,0.5152004,0.6702612,1.5701034,0.70202905,1
71050,1146.1378,399.2869,281.7,72591,367.8432,0.63724476,0.9327376,0.5020549,0.7687704,1.8199472,0.7170498,1
56292,1163.4482,401.26117,284.73468,71962,380.1761,0.62496614,0.94490266,0.5577622,0.7309823,2.0364287,0.7369528,1
99259,1252.3995,442.11594,276.68088,92937,332.40442,0.67341274,0.95114326,0.6325772,0.713192,1.7651308,0.70667034,1
84402,1070.3229,437.92416,278.57593,71262,365.03326,0.70048136,0.93421304,0.56934726,0.7843702,1.9399154,0.71210754,1
102825,1045.9775,455.2013,265.14664,75527,351.60938,0.7798927,0.9433298,0.611087,0.7487607,1.9945337,0.72614574,1
72390,1233.551,425.7281,274.14624,75216,338.96075,0.5834077,0.93658066,0.49031955,0.67708814,1.6884491,0.66670406,1
86686,1059.3717,387.92807,259.82068,59840,369.06302,0.7367054,0.94835997,0.5996821,0.7956238,2.230136,0.78835315,0
74022,1099.7131,404.75055,280.80292,71787,377.36456,0.6376229,0.9313124,0.52965784,0.7553073,2.0126185,0.7420588,1
94528,1109.3157,466.5951,285.2552,79627,345.616,0.7024853,0.94139016,0.6013765,0.7658921,1.821916,0.6934549,1
95540,1051.2495,384.25708,281.68567,85811,370.39258,0.69729173,0.94215727,0.5719371,0.74894106,1.6794066,0.7611135,1
70594,1270.4749,444.09628,229.51453,68726,308.70496,0.6790577,0.9651116,0.55868995,0.7230817,1.8416779,0.7025651,1
68956,1140.8723,396.07672,285.10028,71187,373.76334,0.62878776,0.93063784,0.50566435,0.7702073,1.8821943,0.7232287,1
57309,1123.8989,384.0837,264.00253,71097,379.68768,0.6490513,0.9530255,0.57019866,0.7710961,2.109024,0.7187188,1
58282,1097.8279,440.8639,248.1124,71346,382.44797,0.60133237,0.94065434,0.5235575,0.78311396,2.4317236,0.7623451,1
79156,1083.5428,418.4878,230.01016,63942,351.13483,0.73212683,0.9438424,0.6471225,0.7177661,2.576458,0.72069114,0
95489,1235.705,450.62048,286.47717,86884,328.82318,0.64669573,0.9453946,0.5993137,0.70488733,1.6596655,0.6984657,1
66990,1087.6886,400.29446,248.98436,70778,382.8814,0.70009863,0.94192773,0.61746913,0.79738164,2.0417554,0.7757944,0
69288,1068.0894,386.90994,260.85513,74428,390.96466,0.65864325,0.9348766,0.55948406,0.76325893,2.1373837,0.7891756,1
101209,1212.1101,399.46735,245.20462,77827,344.9935,0.8439167,0.9607101,0.64444023,0.8192456,1.9451888,0.75263685,0
61324,1241.6909,429.251,235.32524,70788,355.93146,0.6591791,0.95964634,0.5769219,0.7709714,2.1742282,0.763545,1
60332,1126.4135,379.0621,270.65344,68647,382.98108,0.6503236,0.9478001,0.55644745,0.7504573,2.1133366,0.71552384,1
59715,1153.0117,402.06726,281.83136,68595,377.4726,0.6329105,0.9405681,0.5453874,0.75549734,2.0318048,0.7204332,1
56882,1171.9255,406.03445,264.95593,69596,360.47937,0.63060623,0.95308584,0.5629184,0.73109317,1.9652901,0.69711834,1
72245,1049.8062,441.706,247.46155,70714,380.64273,0.6966852,0.93636614,0.6015191,0.77361745,2.3114824,0.74526834,0
56743,1098.9369,395.71506,263.2663,66242,384.14615,0.6512856,0.95118797,0.5940248,0.7239685,2.1566634,0.74176955,1
66680,1215.6458,387.71814,248.11906,72624,370.96442,0.6567665,0.95679134,0.6267084,0.7272591,2.223485,0.7395311,1
66438,1238.5459,409.92545,275.787,70836,342.44916,0.6220114,0.94921297,0.5686346,0.6455853,1.7826059,0.65650874,1
52417,1115.425,422.29736,259.2188,72041,388.2129,0.6220563,0.9474478,0.54844964,0.7734893,2.2612143,0.75731874,1
89346,991.98944,441.96423,245.20023,63451,342.98224,0.6950091,0.94488955,0.63639605,0.70908237,2.342254,0.7360494,0
61531,1118.326,377.60193,254.87732,64560,385.57617,0.67338026,0.9487631,0.5887151,0.7540947,2.1908746,0.7384058,1
91184,1031.8667,451.23672,269.47888,73574,356.73605,0.7467587,0.94033027,0.6071642,0.788393,1.9641771,0.70642585,1
86842,1155.6272,458.5594,226.33025,65707,287.58,0.6984883,0.9412804,0.60416305,0.6159173,1.769834,0.5931238,1
77691,1120.7135,418.35077,291.46887,77796,367.33344,0.63061404,0.936462,0.56524897,0.74907565,1.8164988,0.7331374,1
76057,1205.9745,418.35022,273.2467,80790,362.67548,0.62691784,0.9395932,0.55852497,0.74010825,2.0220466,0.72695255,1
95461,886.6799,425.88922,231.14456,65400,353.8803,0.8272749,0.95243764,0.64575166,0.7549969,1.9704528,0.7461901,0
78121,915.29095,437.1412,237.33627,75313,376.4248,0.7703718,0.94374824,0.6251462,0.8367976,1.9367111,0.7564537,0
82428,1135.7236,399.90118,240.41235,61913,336.14276,0.7139644,0.95304495,0.6240132,0.665035,1.8733897,0.6853422,1
89118,1074.769,423.0622,286.46106,76212,363.57083,0.6956408,0.9410531,0.593076,0.75634754,1.8649883,0.7196766,1
53438,1115.0989,381.7176,251.44376,67027,393.98126,0.63145745,0.92917407,0.53829294,0.79356265,2.1587512,0.7876764,1
96064,1086.5262,417.93292,227.37762,77240,355.7796,0.80641055,0.95338225,0.67445034,0.81960183,2.1743073,0.7134202,0
60083,1209.0128,408.22952,195.2651,63627,320.6438,0.63460493,0.94356537,0.5725192,0.67164433,2.052155,0.7137921,1
61080,1121.7782,396.4542,256.28162,73337,398.20178,0.6462675,0.9374427,0.5772075,0.7984499,2.222377,0.81971174,0
67724,1308.1233,414.96292,268.5135,73354,338.47803,0.6447651,0.96488696,0.62133193,0.6412085,1.8591429,0.65259653,1
90954,1275.2554,484.7349,280.67606,96440,336.54153,0.5875792,0.9484951,0.63561565,0.6875727,1.8745022,0.66290504,1
86220,1146.6271,442.76904,297.35052,88787,356.33948,0.616062,0.9366734,0.58958405,0.74269027,1.6862357,0.75301164,1
